,ip,date,time,cik,accession,extention
297,149.56.12.jbf,2017-06-30,00:00:01,860516.0,0000898432-17-000491,-index.htm
298,149.56.12.jbf,2017-06-30,00:00:01,860516.0,0000898432-17-000493,-index.htm
299,157.55.39.eih,2017-06-30,00:00:01,5272.0,0001193125-16-478504,d138726d424b2.htm
300,158.132.91.haf,2017-06-30,00:00:01,1521498.0,0001127602-16-047473,.txt
301,158.132.91.haf,2017-06-30,00:00:01,1521498.0,0001127602-16-047473,.txt
302,162.249.57.hhg,2017-06-30,00:00:01,1034563.0,0000813762-14-000045,.txt
303,162.249.57.hhg,2017-06-30,00:00:01,1034467.0,0001209191-14-051915,.txt
304,163.117.2.gai,2017-06-30,00:00:01,1095330.0,0001140361-09-007012,.txt
305,165.124.130.igj,2017-06-30,00:00:01,754737.0,0000754737-07-000001,.txt
306,165.124.130.igj,2017-06-30,00:00:01,1205948.0,0000009389-04-000073,.txt
307,165.124.130.igj,2017-06-30,00:00:01,754737.0,0001225208-07-003182,.txt
308,165.124.130.igj,2017-06-30,00:00:01,754737.0,0000754737-07-000012,.txt
309,165.124.130.igj,2017-06-30,00:00:01,1212545.0,9999999997-04-001060,.txt
310,165.124.130.igj,2017-06-30,00:00:01,1205948.0,0000009389-04-000022,.txt
311,165.124.130.igj,2017-06-30,00:00:01,784940.0,0000898080-04-000073,.txt
312,165.124.130.igj,2017-06-30,00:00:01,1021848.0,0001021848-01-000001,.txt
313,165.124.130.jdj,2017-06-30,00:00:01,1171486.0,0000950129-02-003449,.txt
314,165.124.130.jdj,2017-06-30,00:00:01,1225426.0,0001289326-05-000013,.txt
315,165.124.130.jdj,2017-06-30,00:00:01,350713.0,9999999997-05-015507,.txt
316,165.124.130.jdj,2017-06-30,00:00:01,1225426.0,0001289326-05-000014,.txt
317,165.124.130.jdj,2017-06-30,00:00:01,1171486.0,0000950129-02-004542,.txt
318,165.124.130.jdj,2017-06-30,00:00:01,1219451.0,0001219451-05-000001,.txt
319,165.124.130.jhd,2017-06-30,00:00:01,889409.0,0000080255-00-000133,.txt
320,165.124.130.jhd,2017-06-30,00:00:01,889409.0,0001044797-00-000013,.txt
321,165.124.130.jhd,2017-06-30,00:00:01,1027162.0,0001027162-03-000003,.txt
322,165.124.130.jhd,2017-06-30,00:00:01,882835.0,0001209191-06-014592,.txt
323,165.124.130.jhd,2017-06-30,00:00:01,882835.0,0001209191-06-014659,.txt
324,167.181.12.cca,2017-06-30,00:00:01,1015328.0,0001015328-17-000125,-index.htm
325,177.66.196.jfc,2017-06-30,00:00:01,1166309.0,0001193125-12-469191,.txt
326,185.25.32.fdh,2017-06-30,00:00:01,1112412.0,0000906344-12-000079,xslF345X03/edgar.xml
327,188.163.72.idh,2017-06-30,00:00:01,1028461.0,0000950124-04-003622,k86311exv21w1.htm
328,188.163.72.idh,2017-06-30,00:00:01,1028394.0,0001174311-03-000019,-index.htm
329,188.163.72.idh,2017-06-30,00:00:01,1028461.0,0000950124-04-003622,-index.htm
330,188.163.72.idh,2017-06-30,00:00:01,1028461.0,0000950124-04-001358,-index.htm
331,192.223.243.gjc,2017-06-30,00:00:01,1418506.0,0000943440-10-000647,.txt
332,192.223.243.gjc,2017-06-30,00:00:01,1418506.0,0000943440-10-000647,.txt
333,198.199.84.bfb,2017-06-30,00:00:01,1116463.0,0001209784-17-000052,edgar.xml
334,207.241.231.iah,2017-06-30,00:00:01,1025707.0,0001144204-09-007028,.txt
335,209.170.214.gai,2017-06-30,00:00:01,1040792.0,0001437749-16-042852,ex10-5.htm
336,209.237.237.hjf,2017-06-30,00:00:01,1250191.0,0000950142-04-002631,-index.htm
337,209.249.4.gjc,2017-06-30,00:00:01,1073349.0,0001193125-13-351488,d557011d10k.htm
338,209.249.4.gjc,2017-06-30,00:00:01,1073349.0,0001193125-14-324477,.txt
339,213.105.134.fjf,2017-06-30,00:00:01,1317777.0,0000899140-09-001506,s5060494b.txt
340,216.244.66.bbi,2017-06-30,00:00:01,830483.0,0001445866-15-001361,oges-20150930.xml
341,216.244.66.bbi,2017-06-30,00:00:01,19446.0,0001104659-16-104211,cmn-20160131_lab.xml
342,216.244.66.bbi,2017-06-30,00:00:01,36146.0,0000036146-10-000081,xslF345X03/edgar.xml
343,216.244.66.bbi,2017-06-30,00:00:01,93631.0,0001144204-12-034340,foh-20120428_lab.xml
344,216.244.66.bbi,2017-06-30,00:00:01,773660.0,0001193125-12-347318,d330914dex312.htm
345,216.244.66.bbi,2017-06-30,00:00:01,318299.0,0001185185-16-003950,ex32-1.htm
346,216.244.66.ddh,2017-06-30,00:00:01,9389.0,0001127602-12-000638,xslF345X03/form4.xml
347,34.226.172.ebg,2017-06-30,00:00:01,40545.0,0000947871-17-000422,-index.htm
348,34.226.172.ebg,2017-06-30,00:00:01,40545.0,0000947871-17-000423,-index.htm
349,34.226.172.ebg,2017-06-30,00:00:01,40545.0,0000947871-17-000424,-index.htm
350,34.226.172.ebg,2017-06-30,00:00:01,40545.0,0000947871-17-000425,-index.htm
351,34.226.172.ebg,2017-06-30,00:00:01,40545.0,0000947871-17-000435,-index.htm
352,34.226.172.ebg,2017-06-30,00:00:01,40545.0,0000947871-17-000436,-index.htm
353,35.161.75.beg,2017-06-30,00:00:01,1611231.0,0001611231-17-000059,mxpt06292017-ex101.htm
354,35.161.75.beg,2017-06-30,00:00:01,1611231.0,0001611231-17-000059,mxpt06292017-8k.htm
355,35.161.75.beg,2017-06-30,00:00:01,1611231.0,0001611231-17-000059,-index.htm
356,35.167.212.fha,2017-06-30,00:00:01,1383567.0,0001383567-07-000009,-index.htm
357,35.167.212.fha,2017-06-30,00:00:01,1318084.0,0001193125-07-175655,-index.htm
358,35.167.212.fha,2017-06-30,00:00:01,1318084.0,0001246360-07-002349,-index.htm
359,38.105.116.iei,2017-06-30,00:00:01,8858.0,0000910662-97-000062,.txt
360,38.105.116.iei,2017-06-30,00:00:01,1038511.0,0000912057-97-021716,.txt
361,38.105.116.iei,2017-06-30,00:00:01,1038511.0,0001005477-97-001234,.txt
362,38.105.116.iei,2017-06-30,00:00:01,8858.0,0000008858-97-000006,.txt
363,38.105.116.iei,2017-06-30,00:00:01,1038511.0,0000912057-97-021716,.txt
364,38.105.116.iei,2017-06-30,00:00:01,8858.0,0000910662-97-000062,.txt
365,38.105.116.iei,2017-06-30,00:00:01,1038511.0,0001005477-97-001234,.txt
366,38.105.116.iei,2017-06-30,00:00:01,8858.0,0000008858-97-000006,.txt
367,38.140.198.dgd,2017-06-30,00:00:01,1112920.0,0001185185-17-001473,globalscape8k062817.htm
368,38.140.198.dgd,2017-06-30,00:00:01,1652535.0,0001193125-17-218377,-index.htm
369,38.140.198.dgd,2017-06-30,00:00:01,1112920.0,0001185185-17-001473,globalscape8k062817.htm
370,38.140.198.dgd,2017-06-30,00:00:01,1652535.0,0001193125-17-218377,-index.htm
371,38.140.198.dgd,2017-06-30,00:00:01,1112920.0,0001185185-17-001473,ex99-1.htm
372,38.140.198.dgd,2017-06-30,00:00:01,1112920.0,0001185185-17-001473,ex99-1.htm
373,45.32.128.fbb,2017-06-30,00:00:01,1627794.0,0001627794-14-000001,primary_doc.xml
374,45.32.128.fbb,2017-06-30,00:00:01,1627794.0,0001627794-14-000001,-index.htm
375,45.32.128.fbb,2017-06-30,00:00:01,1627794.0,0001627794-14-000001,.hdr.sgml
376,45.32.128.fbb,2017-06-30,00:00:01,1627793.0,0001627793-14-000001,primary_doc.xml
377,45.32.128.fbb,2017-06-30,00:00:01,1627793.0,0001627793-14-000001,primary_doc.xml
378,49.77.227.dfh,2017-06-30,00:00:01,1413447.0,0001193125-17-215670,-index.htm
379,50.87.249.ede,2017-06-30,00:00:01,1094139.0,0001144204-12-058439,-index.htm
380,52.90.157.idh,2017-06-30,00:00:01,1174940.0,9999999997-17-007322,.txt
381,52.90.157.idh,2017-06-30,00:00:01,1174940.0,9999999997-17-007322,filename1.pdf
382,52.90.157.idh,2017-06-30,00:00:01,1174940.0,9999999997-17-007322,-index.htm
383,54.158.86.dci,2017-06-30,00:00:01,1344980.0,0001179110-17-007579,-index.htm
384,54.162.220.aah,2017-06-30,00:00:01,1487920.0,0001214659-13-004769,s81513010ka1.htm
385,54.162.220.aah,2017-06-30,00:00:01,1487920.0,0001214659-14-001368,usfc-20131231_pre.xml
386,54.162.220.aah,2017-06-30,00:00:01,924642.0,0000950138-99-000155,-index.html
387,54.162.220.aah,2017-06-30,00:00:01,924642.0,0000950138-99-000161,-index.html
388,54.162.220.aah,2017-06-30,00:00:01,1487920.0,0001214659-13-004769,-index.htm
389,54.162.220.aah,2017-06-30,00:00:01,924642.0,0000950138-99-000156,-index.html
390,54.162.220.aah,2017-06-30,00:00:01,924642.0,0000950138-99-000161,.txt
391,54.162.220.aah,2017-06-30,00:00:01,924642.0,0000950138-99-000155,.txt
392,54.162.220.aah,2017-06-30,00:00:01,924642.0,0000950138-99-000156,.txt
393,54.173.181.ghf,2017-06-30,00:00:01,1084048.0,0001193125-17-215017,-index.htm
394,54.173.181.ghf,2017-06-30,00:00:01,1299139.0,0001493152-17-007204,-index.htm
395,54.173.181.ghf,2017-06-30,00:00:01,1059562.0,0001626129-17-000427,-index.htm
396,54.175.208.fdh,2017-06-30,00:00:01,909281.0,0000909281-17-000064,-index.htm
397,54.175.208.fdh,2017-06-30,00:00:01,278130.0,0001157523-17-001886,-index.htm
398,54.175.208.fdh,2017-06-30,00:00:01,1021860.0,0001193125-17-215536,-index.htm
399,54.212.94.jcd,2017-06-30,00:00:01,1503584.0,0001317861-13-000007,-index.htm
400,54.212.94.jcd,2017-06-30,00:00:01,1503584.0,0001317861-13-000007,-index.htm
401,54.212.94.jcd,2017-06-30,00:00:01,1503584.0,0001317861-13-000007,-index.htm
402,54.67.64.eij,2017-06-30,00:00:01,1657573.0,0001657573-17-000003,primary_doc.xml
403,64.209.89.cej,2017-06-30,00:00:01,923120.0,0001193125-17-217321,d403626dex31.htm
404,66.249.66.chj,2017-06-30,00:00:01,1038357.0,0001038357-14-000002,.txt
405,66.249.66.chj,2017-06-30,00:00:01,1159036.0,0001159036-17-000006,ex991jpmorgannewsrelease01.htm
406,66.249.66.chj,2017-06-30,00:00:01,1398805.0,0001065949-11-000164,.txt
407,66.249.66.jjh,2017-06-30,00:00:01,31462.0,0001179110-13-011324,-index-headers.html
408,67.225.243.djb,2017-06-30,00:00:01,1048911.0,0001127602-17-022420,form4.xml
409,67.225.243.djb,2017-06-30,00:00:01,1048911.0,0001127602-17-022420,-index.htm
410,67.225.243.djb,2017-06-30,00:00:01,1048911.0,0001127602-17-022420,-index.htm
411,68.180.230.ede,2017-06-30,00:00:01,1043604.0,0001193125-15-409739,-index.htm
412,68.180.230.ede,2017-06-30,00:00:01,775688.0,0000852254-14-000026,-index.htm
413,73.137.105.cjj,2017-06-30,00:00:01,59440.0,0000059440-17-000021,R8.htm
414,73.222.244.jad,2017-06-30,00:00:01,1053532.0,0001032210-02-001466,.txt
415,73.222.244.jad,2017-06-30,00:00:01,1053532.0,0000892626-02-000333,.txt
416,73.24.98.jii,2017-06-30,00:00:01,744452.0,0001571049-17-006376,.txt
417,84.201.133.ced,2017-06-30,00:00:01,1157069.0,0000912057-01-532462,-index.htm
418,94.156.218.jad,2017-06-30,00:00:01,1668424.0,0000919574-17-005080,-index.htm
419,94.156.218.jad,2017-06-30,00:00:01,1172631.0,0001493152-17-007356,.txt
420,94.156.218.jad,2017-06-30,00:00:01,1290865.0,0000905148-17-000630,-index.htm
421,95.111.49.aed,2017-06-30,00:00:01,1705306.0,0001705306-17-000002,-index.htm
422,95.111.49.aed,2017-06-30,00:00:01,937556.0,0000937556-17-000157,.txt
423,95.111.49.aed,2017-06-30,00:00:01,1559771.0,0001193125-17-218362,-index.htm
424,99.129.194.jbj,2017-06-30,00:00:01,794367.0,0000794367-17-000081,m-0429201710q.htm
425,99.238.177.hec,2017-06-30,00:00:01,1334367.0,0001618732-17-000053,-index.htm
426,99.238.177.hec,2017-06-30,00:00:01,1334367.0,0001618732-17-000053,-index.htm
427,101.80.234.fdi,2017-06-30,00:00:02,1070045.0,0001144204-08-027144,.txt
428,106.120.173.jie,2017-06-30,00:00:02,1470683.0,0001144204-14-046448,v385454_20fa.htm
429,107.178.195.aag,2017-06-30,00:00:02,1068124.0,0000350001-15-000854,-xbrl.zip
430,107.178.195.bjg,2017-06-30,00:00:02,1068124.0,0000350001-15-000598,-xbrl.zip
431,107.178.195.bjg,2017-06-30,00:00:02,1068124.0,0000350001-15-002095,-xbrl.zip
432,107.178.195.bjg,2017-06-30,00:00:02,1631596.0,0001631596-17-000008,-xbrl.zip
433,107.178.195.bjg,2017-06-30,00:00:02,1579877.0,0001579877-17-000081,-xbrl.zip
434,107.178.195.chj,2017-06-30,00:00:02,1579877.0,0001579877-17-000081,-xbrl.zip
435,107.178.195.chj,2017-06-30,00:00:02,1068124.0,0000350001-15-000598,-xbrl.zip
436,107.178.195.chj,2017-06-30,00:00:02,1068124.0,0000350001-15-002095,-xbrl.zip
437,107.178.195.djc,2017-06-30,00:00:02,1068124.0,0000350001-15-000854,-xbrl.zip
438,107.178.195.eff,2017-06-30,00:00:02,1068124.0,0000350001-15-000108,-xbrl.zip
439,107.178.195.eff,2017-06-30,00:00:02,1631596.0,0001631596-17-000008,-xbrl.zip
440,107.178.195.gge,2017-06-30,00:00:02,1068124.0,0000350001-15-000108,-xbrl.zip
441,107.22.225.dea,2017-06-30,00:00:02,1608378.0,0001047469-17-004337,-index.htm
442,107.23.85.jfd,2017-06-30,00:00:02,1379392.0,0001361234-06-000008,-index.htm
443,107.23.85.jfd,2017-06-30,00:00:02,1027281.0,0000929624-98-001044,-index.html
444,107.23.85.jfd,2017-06-30,00:00:02,1375566.0,0001144204-06-038700,-index.htm
445,107.23.85.jfd,2017-06-30,00:00:02,1027281.0,0000929624-98-000610,-index.html
446,107.23.85.jfd,2017-06-30,00:00:02,1379392.0,0001019965-07-000164,-index.htm
447,107.23.85.jfd,2017-06-30,00:00:02,1027281.0,0000950168-98-003321,-index.html
448,107.23.85.jfd,2017-06-30,00:00:02,841537.0,0000841537-01-500004,-index.htm
449,107.23.85.jfd,2017-06-30,00:00:02,1136894.0,0000905148-07-000083,-index.htm
450,107.23.85.jfd,2017-06-30,00:00:02,841537.0,0000841537-98-000001,-index.html
451,107.23.85.jfd,2017-06-30,00:00:02,1136894.0,0000905148-07-000003,-index.htm
452,107.23.85.jfd,2017-06-30,00:00:02,1375566.0,0001144204-06-038673,-index.htm
453,107.23.85.jfd,2017-06-30,00:00:02,1136894.0,0000905148-07-000494,-index.htm
454,107.23.85.jfd,2017-06-30,00:00:02,1136894.0,0000905148-07-000659,-index.htm
455,107.23.85.jfd,2017-06-30,00:00:02,1375566.0,0001144204-06-038505,-index.htm
456,107.23.85.jfd,2017-06-30,00:00:02,1027281.0,0000950168-98-003340,-index.html
457,107.23.85.jfd,2017-06-30,00:00:02,1136894.0,0000905148-06-007070,-index.htm
458,107.23.85.jfd,2017-06-30,00:00:02,1379392.0,0001351930-07-000006,-index.htm
459,107.23.85.jfd,2017-06-30,00:00:02,1136894.0,0000905148-06-006879,-index.htm
460,107.23.85.jfd,2017-06-30,00:00:02,841537.0,0000841537-99-000001,-index.html
461,107.23.85.jfd,2017-06-30,00:00:02,1027281.0,0000950168-98-003960,-index.html
462,107.23.85.jfd,2017-06-30,00:00:02,1027281.0,0000889812-98-003013,-index.html
463,107.23.85.jfd,2017-06-30,00:00:02,841537.0,0000841537-02-000004,-index.htm
464,107.23.85.jfd,2017-06-30,00:00:02,1136894.0,0000905148-06-006925,-index.htm
465,108.91.91.hbc,2017-06-30,00:00:02,1615930.0,0001493152-17-007356,.txt
466,108.91.91.hbc,2017-06-30,00:00:02,1615930.0,0001493152-17-007356,.txt
467,108.91.91.hbc,2017-06-30,00:00:02,1035440.0,0001209191-17-042395,.txt
468,108.91.91.hbc,2017-06-30,00:00:02,1710306.0,0001171000-17-000036,.txt
469,108.91.91.hbc,2017-06-30,00:00:02,1710306.0,0001171000-17-000036,.txt
470,108.91.91.hbc,2017-06-30,00:00:02,1710306.0,0001171000-17-000037,.txt
471,108.91.91.hbc,2017-06-30,00:00:02,1710306.0,0001171000-17-000037,.txt
472,108.91.91.hbc,2017-06-30,00:00:02,1294693.0,0001127602-17-022428,.txt
473,108.91.91.hbc,2017-06-30,00:00:02,1201808.0,0001213900-17-007011,.txt
474,108.91.91.hbc,2017-06-30,00:00:02,1201808.0,0001213900-17-007011,.txt
475,108.91.91.hbc,2017-06-30,00:00:02,1673655.0,0001213900-17-007013,.txt
476,108.91.91.hbc,2017-06-30,00:00:02,1586704.0,0001127602-17-022430,.txt
477,108.91.91.hbc,2017-06-30,00:00:02,1586704.0,0001127602-17-022430,.txt
478,108.91.91.hbc,2017-06-30,00:00:02,1287505.0,0001360604-17-000043,.txt
479,108.91.91.hbc,2017-06-30,00:00:02,1673655.0,0001213900-17-007013,.txt
480,108.91.91.hbc,2017-06-30,00:00:02,1287505.0,0001360604-17-000043,.txt
481,108.91.91.hbc,2017-06-30,00:00:02,1205003.0,0001127602-17-022426,.txt
482,108.91.91.hbc,2017-06-30,00:00:02,1294693.0,0001127602-17-022428,.txt
483,108.91.91.hbc,2017-06-30,00:00:02,1035440.0,0001209191-17-042395,.txt
484,108.91.91.hbc,2017-06-30,00:00:02,1205003.0,0001127602-17-022426,.txt
485,109.145.75.gge,2017-06-30,00:00:02,725363.0,0001236031-06-000020,xslF345X02/primary_doc.xml
486,109.145.75.gge,2017-06-30,00:00:02,746598.0,0001345100-06-000319,xslF345X02/edgar.xml
487,109.145.75.gge,2017-06-30,00:00:02,842162.0,0001027796-06-000015,xslF345X02/primary_doc.xml
488,109.145.75.gge,2017-06-30,00:00:02,352915.0,0001181431-06-052580,xslF345X02/rrd130174.xml
489,109.145.75.gge,2017-06-30,00:00:02,19617.0,0000019617-06-000468,win890.xml
490,109.145.75.gge,2017-06-30,00:00:02,719739.0,0001104659-06-047160,-index.htm
491,109.145.75.gge,2017-06-30,00:00:02,1268896.0,0001193125-06-148155,-index.htm
492,109.145.75.gge,2017-06-30,00:00:02,312564.0,0000312564-06-000004,form910.htm
493,109.145.75.gge,2017-06-30,00:00:02,1255821.0,0001369224-06-000002,primary_doc.xml
494,109.145.75.gge,2017-06-30,00:00:02,725363.0,0001236031-06-000020,-index.htm
495,109.145.75.gge,2017-06-30,00:00:02,312564.0,0000312564-06-000004,-index.htm
496,109.145.75.gge,2017-06-30,00:00:02,842162.0,0001027796-06-000015,-index.htm
497,109.145.75.gge,2017-06-30,00:00:02,725363.0,0001236031-06-000019,primary_doc.xml
498,109.145.75.gge,2017-06-30,00:00:02,200406.0,0000200406-06-000107,cover.txt
499,109.145.75.gge,2017-06-30,00:00:02,746598.0,0001345100-06-000319,-index.htm
500,109.145.75.gge,2017-06-30,00:00:02,842162.0,0000950124-06-004738,k08014e8vk.htm
501,115.111.60.idd,2017-06-30,00:00:02,7084.0,0000007084-17-000015,-index.htm
502,115.111.60.idd,2017-06-30,00:00:02,912752.0,0000912752-17-000006,-index.htm
503,115.111.60.idd,2017-06-30,00:00:02,7084.0,0000007084-17-000015,-index.htm
504,116.226.185.ceb,2017-06-30,00:00:02,858446.0,0001191638-09-000156,-index.htm
505,117.91.231.fjf,2017-06-30,00:00:02,831001.0,0000950103-17-006303,-index.htm
506,117.91.231.fjf,2017-06-30,00:00:02,1053092.0,0000950103-17-006294,-index.htm
507,117.91.231.fjf,2017-06-30,00:00:02,1053092.0,0000950103-17-006276,-index.htm
508,117.91.231.fjf,2017-06-30,00:00:02,1053092.0,0000950103-17-006276,-index.htm
509,117.91.231.fjf,2017-06-30,00:00:02,831001.0,0000950103-17-006303,-index.htm
510,117.91.231.fjf,2017-06-30,00:00:02,1053092.0,0000950103-17-006276,-index.htm
511,117.91.231.fjf,2017-06-30,00:00:02,1053092.0,0000950103-17-006276,-index.htm
512,117.91.231.fjf,2017-06-30,00:00:02,1053092.0,0000950103-17-006294,-index.htm
513,120.26.129.hec,2017-06-30,00:00:02,1141391.0,0001141391-17-000114,-index.htm
514,121.40.63.gig,2017-06-30,00:00:02,1620179.0,0001104659-17-042532,-index.htm
515,121.40.63.gig,2017-06-30,00:00:02,1620179.0,0001104659-17-042532,-index.htm
516,121.40.66.aie,2017-06-30,00:00:02,1070304.0,0001193125-17-217352,-index.htm
517,121.40.66.aie,2017-06-30,00:00:02,1070304.0,0001193125-17-217352,-index.htm
518,128.138.64.cej,2017-06-30,00:00:02,713425.0,0001193125-06-147073,.txt
519,128.138.64.cej,2017-06-30,00:00:02,4811.0,0001140361-06-012889,.txt
520,128.250.0.cdg,2017-06-30,00:00:02,935469.0,0000935469-07-000001,exaelm13d12.txt
521,128.250.0.cdg,2017-06-30,00:00:02,935469.0,0000935469-06-000002,exelm13d.txt
522,128.250.0.cdg,2017-06-30,00:00:02,935469.0,0000935469-05-000003,exa13d10.txt
523,13.94.212.jdf,2017-06-30,00:00:02,828944.0,0001171000-17-000036,.txt
524,13.94.212.jdf,2017-06-30,00:00:02,1710306.0,0001171000-17-000036,.txt
525,13.94.212.jdf,2017-06-30,00:00:02,1710306.0,0001171000-17-000036,.txt
526,13.94.212.jdf,2017-06-30,00:00:02,828944.0,0001171000-17-000036,.txt
527,13.94.212.jdf,2017-06-30,00:00:02,1710306.0,0001171000-17-000036,.txt
528,137.116.199.fjb,2017-06-30,00:00:02,1112520.0,0001112520-17-000019,.txt
529,137.116.199.fjb,2017-06-30,00:00:02,1050442.0,0001050442-17-000006,-index.htm
530,137.116.199.fjb,2017-06-30,00:00:02,860585.0,0000950123-17-005324,-index.htm
531,137.116.199.fjb,2017-06-30,00:00:02,1112520.0,0001112520-17-000019,-index.htm
532,137.116.199.fjb,2017-06-30,00:00:02,1128452.0,0001140361-17-020547,.txt
533,137.116.199.fjb,2017-06-30,00:00:02,1478982.0,0001085146-16-004698,.txt
534,137.116.199.fjb,2017-06-30,00:00:02,1277742.0,0001140361-17-020698,.txt
535,137.116.199.fjb,2017-06-30,00:00:02,1316729.0,0001062993-17-002517,.txt
536,137.116.199.fjb,2017-06-30,00:00:02,1106500.0,0001172661-17-001194,.txt
537,137.116.199.fjb,2017-06-30,00:00:02,1168664.0,0000919574-17-004338,.txt
538,137.116.199.fjb,2017-06-30,00:00:02,1277742.0,0001140361-17-020698,-index.htm
539,137.116.199.fjb,2017-06-30,00:00:02,1316729.0,0001062993-17-002517,-index.htm
540,137.116.199.fjb,2017-06-30,00:00:02,1128452.0,0001140361-17-020547,-index.htm
541,137.116.199.fjb,2017-06-30,00:00:02,1478982.0,0001085146-16-004698,-index.htm
542,137.116.199.fjb,2017-06-30,00:00:02,1484148.0,0000950123-17-004380,-index.htm
543,137.116.199.fjb,2017-06-30,00:00:02,1106500.0,0001172661-17-001194,-index.htm
544,137.116.199.fjb,2017-06-30,00:00:02,1128452.0,0001140361-17-020547,-index.htm
545,137.116.199.fjb,2017-06-30,00:00:02,1168664.0,0000919574-17-004338,-index.htm
546,137.116.199.fjb,2017-06-30,00:00:02,1353316.0,0001353316-17-000006,-index.htm
547,137.116.199.fjb,2017-06-30,00:00:02,1279936.0,0001352269-17-000011,-index.htm
548,137.116.199.fjb,2017-06-30,00:00:02,945631.0,0000945631-17-000010,-index.htm
549,137.116.199.fjb,2017-06-30,00:00:02,1277742.0,0001140361-17-020698,-index.htm
550,137.116.199.fjb,2017-06-30,00:00:02,1050442.0,0001050442-17-000006,-index.htm
551,137.116.199.fjb,2017-06-30,00:00:02,1050442.0,0001050442-17-000006,.txt
552,137.135.107.cje,2017-06-30,00:00:02,1645627.0,0001645627-17-000086,-index.htm
553,137.135.107.cje,2017-06-30,00:00:02,1646411.0,0001646411-17-000002,-index.htm
554,137.135.107.cje,2017-06-30,00:00:02,1646411.0,0001646411-17-000002,-index.htm
555,137.135.107.cje,2017-06-30,00:00:02,1645627.0,0001645627-17-000086,-index.htm
556,146.88.97.jag,2017-06-30,00:00:02,1110783.0,0001110783-17-000100,-index.htm
557,146.88.97.jag,2017-06-30,00:00:02,1110783.0,0001110783-17-000100,-index.htm
558,146.88.97.jag,2017-06-30,00:00:02,847464.0,0001096906-17-000447,-index.htm
559,148.251.42.eib,2017-06-30,00:00:02,793733.0,0001179110-16-029173,xslF345X01/edgar.xml
560,149.56.12.jbf,2017-06-30,00:00:02,1037242.0,0000898432-17-000492,-index.htm
561,149.56.12.jbf,2017-06-30,00:00:02,1037242.0,0000898432-17-000492,-index.htm
562,149.56.12.jbf,2017-06-30,00:00:02,712534.0,0000712534-17-000153,-index.htm
563,149.56.12.jbf,2017-06-30,00:00:02,712534.0,0000712534-17-000151,-index.htm
